Time stamp,Acceleration,Direction(vector form),High speed alert!,Direction Aler!
2024-05-15T08:40:28.604Z,2.43,2.42i 0.26j 0.06k,No Alert,No Alert
2024-05-15T08:40:29.604Z,2.66,2.60i 0.22j -0.50k,No Alert,No Alert
2024-05-15T08:40:30.604Z,2.77,2.74i 0.39j -0.23k,No Alert,No Alert
2024-05-15T08:40:31.604Z,2.4,2.33i 0.43j 0.36k,No Alert,No Alert
2024-05-15T08:40:32.604Z,1.89,1.77i 0.50j 0.44k,No Alert,No Alert
2024-05-15T08:40:33.606Z,1.54,1.34i 0.53j 0.53k,No Alert,No Alert
2024-05-15T08:40:34.605Z,1.3,1.02i 0.56j 0.59k,No Alert,No Alert
2024-05-15T08:40:35.605Z,1.16,0.77i 0.58j 0.64k,No Alert,No Alert
2024-05-15T08:40:36.605Z,1.08,0.59i 0.60j 0.68k,No Alert,No Alert
2024-05-15T08:40:37.604Z,1.03,0.45i 0.61j 0.71k,No Alert,No Alert
2024-05-15T08:40:38.606Z,1.02,0.35i 0.62j 0.73k,No Alert,No Alert
2024-05-15T08:40:39.605Z,1.01,0.28i 0.62j 0.74k,No Alert,No Alert
2024-05-15T08:40:40.605Z,1.01,0.23i 0.62j 0.76k,No Alert,No Alert
2024-05-15T08:40:41.605Z,1.01,0.19i 0.63j 0.77k,No Alert,No Alert
2024-05-15T08:40:42.605Z,1.01,0.16i 0.63j 0.77k,No Alert,No Alert
2024-05-15T08:40:43.605Z,1.01,0.14i 0.63j 0.78k,No Alert,No Alert
2024-05-15T08:40:44.604Z,1.01,0.13i 0.63j 0.78k,No Alert,No Alert
2024-05-15T08:40:45.605Z,1.01,0.11i 0.63j 0.78k,No Alert,No Alert
2024-05-15T08:40:46.606Z,1.01,0.10i 0.63j 0.79k,No Alert,No Alert
2024-05-15T08:40:47.605Z,1.01,0.10i 0.63j 0.79k,No Alert,No Alert
2024-05-15T08:40:48.604Z,1.01,0.09i 0.63j 0.79k,No Alert,No Alert
2024-05-15T08:40:49.604Z,1.01,0.09i 0.63j 0.79k,No Alert,No Alert
2024-05-15T08:40:50.605Z,1.01,0.09i 0.63j 0.79k,No Alert,No Alert
2024-05-15T08:40:51.604Z,1.01,0.08i 0.63j 0.79k,No Alert,No Alert
2024-05-15T08:40:52.605Z,1.02,0.08i 0.63j 0.79k,No Alert,No Alert
2024-05-15T08:40:53.606Z,1.02,0.08i 0.63j 0.80k,No Alert,No Alert
2024-05-15T08:40:54.604Z,1.02,0.10i 0.62j 0.80k,No Alert,No Alert
2024-05-15T08:40:55.605Z,1.01,0.14i 0.62j 0.80k,No Alert,No Alert
2024-05-15T08:40:56.606Z,1.02,0.16i 0.61j 0.81k,No Alert,No Alert
2024-05-15T08:40:57.604Z,1.03,0.32i 0.68j 0.71k,No Alert,No Alert
2024-05-15T08:40:58.606Z,1.58,1.32i 0.68j 0.54k,No Alert,No Alert
2024-05-15T08:40:59.606Z,2.22,2.04i 0.85j 0.25k,No Alert,No Alert
2024-05-15T08:41:00.605Z,2.23,1.95i 0.97j 0.51k,No Alert,No Alert
2024-05-15T08:41:01.605Z,2.46,2.24i 0.69j 0.73k,No Alert,No Alert
2024-05-15T08:41:02.605Z,1.84,1.70i 0.53j 0.46k,No Alert,No Alert
2024-05-15T08:41:03.604Z,1.41,1.19i 0.59j 0.46k,No Alert,No Alert
2024-05-15T08:41:04.605Z,1.67,1.65i 0.18j -0.17k,No Alert,No Alert
2024-05-15T08:41:05.605Z,1.7,1.58i -0.46j -0.43k,No Alert,No Alert
2024-05-15T08:41:06.605Z,1.3,1.21i -0.32j -0.37k,No Alert,No Alert
2024-05-15T08:41:07.605Z,1.42,1.05i -0.88j -0.39k,No Alert,No Alert
2024-05-15T08:41:08.605Z,1.01,0.97i -0.27j -0.07k,No Alert,No Alert
2024-05-15T08:41:09.605Z,1.44,1.44i 0.00j -0.06k,No Alert,No Alert
2024-05-15T08:41:10.605Z,1.85,1.78i -0.48j -0.15k,No Alert,No Alert
2024-05-15T08:41:11.605Z,1.67,1.59i -0.51j -0.09k,No Alert,No Alert
2024-05-15T08:41:12.605Z,2.14,2.13i -0.17j 0.14k,No Alert,No Alert
2024-05-15T08:41:13.608Z,2.56,2.52i -0.43j -0.24k,No Alert,No Alert
2024-05-15T08:41:14.605Z,1.86,1.77i -0.25j -0.49k,No Alert,No Alert
2024-05-15T08:41:15.606Z,1.66,1.43i -0.02j -0.84k,No Alert,No Alert
2024-05-15T08:41:16.607Z,1.36,1.08i -0.33j -0.76k,No Alert,No Alert
2024-05-15T08:41:17.606Z,1.48,0.89i -0.40j -1.12k,No Alert,No Alert
2024-05-15T08:41:18.605Z,1.34,0.53i -0.61j -1.07k,No Alert,No Alert
2024-05-15T08:41:19.605Z,1.38,0.46i -0.48j -1.21k,No Alert,No Alert
2024-05-15T08:41:20.606Z,1.16,0.25i -0.30j -1.10k,No Alert,No Alert
2024-05-15T08:41:21.605Z,1.22,0.33i 0.12j -1.17k,No Alert,No Alert
2024-05-15T08:41:22.606Z,1,0.01i 0.24j -0.98k,No Alert,No Alert
2024-05-15T08:41:23.605Z,1.01,-0.12i 0.05j -1.00k,No Alert,No Alert
2024-05-15T08:41:24.605Z,0.94,-0.33i 0.17j -0.87k,No Alert,No Alert
2024-05-15T08:41:25.605Z,0.66,-0.43i 0.20j -0.45k,No Alert,No Alert
2024-05-15T08:41:26.607Z,0.48,-0.45i 0.05j -0.16k,No Alert,No Alert
2024-05-15T08:41:27.606Z,0.55,-0.54i -0.08j -0.03k,No Alert,No Alert
2024-05-15T08:41:28.605Z,0.65,-0.64i -0.14j -0.05k,No Alert,No Alert
2024-05-15T08:41:29.605Z,0.77,-0.73i -0.24j -0.03k,No Alert,No Alert
2024-05-15T08:41:30.605Z,0.8,-0.76i -0.27j 0.02k,No Alert,No Alert
2024-05-15T08:41:31.605Z,0.86,-0.78i -0.36j -0.05k,No Alert,No Alert
2024-05-15T08:41:32.606Z,0.86,-0.77i -0.36j 0.09k,No Alert,No Alert
2024-05-15T08:41:33.605Z,0.89,-0.83i -0.29j 0.18k,No Alert,No Alert
2024-05-15T08:41:34.605Z,0.87,-0.78i -0.18j 0.34k,No Alert,No Alert
2024-05-15T08:41:35.605Z,0.85,-0.80i -0.06j 0.27k,No Alert,No Alert
2024-05-15T08:41:36.606Z,0.9,-0.83i 0.04j 0.32k,No Alert,No Alert
2024-05-15T08:41:37.606Z,0.89,-0.79i 0.06j 0.41k,No Alert,No Alert
2024-05-15T08:41:38.606Z,0.91,-0.74i 0.10j 0.52k,No Alert,No Alert
2024-05-15T08:41:39.606Z,0.96,-0.78i 0.13j 0.54k,No Alert,No Alert
2024-05-15T08:41:40.606Z,0.84,-0.81i -0.01j 0.21k,No Alert,No Alert
2024-05-15T08:41:41.606Z,0.74,-0.16i 0.70j -0.19k,No Alert,No Alert
2024-05-15T08:41:42.605Z,0.95,0.67i 0.65j -0.18k,No Alert,No Alert
2024-05-15T08:41:43.606Z,1.25,1.24i -0.15j -0.01k,No Alert,No Alert
2024-05-15T08:41:44.606Z,1.8,1.77i -0.31j 0.01k,No Alert,No Alert
2024-05-15T08:41:45.606Z,2.38,2.37i -0.18j 0.16k,No Alert,No Alert
2024-05-15T08:41:46.605Z,3.08,2.81i -1.22j 0.31k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:41:47.605Z,3.22,3.13i -0.38j 0.66k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:41:48.606Z,3.69,3.25i -1.36j 1.12k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:41:49.606Z,3.67,3.45i -0.95j 0.81k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:41:50.605Z,3.72,3.60i -0.71j 0.64k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:41:51.606Z,3.77,3.70i -0.51j 0.47k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:41:52.606Z,3.43,3.35i -0.65j 0.32k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:41:53.605Z,2.72,2.60i -0.60j 0.50k,No Alert,No Alert
2024-05-15T08:41:54.606Z,2.3,2.27i 0.12j 0.33k,No Alert,No Alert
2024-05-15T08:41:55.607Z,2.08,2.02i -0.05j -0.47k,No Alert,No Alert
2024-05-15T08:41:56.605Z,2.65,2.54i -0.25j -0.70k,No Alert,No Alert
2024-05-15T08:41:57.607Z,2.13,2.03i -0.31j -0.54k,No Alert,No Alert
2024-05-15T08:41:58.606Z,2.61,2.56i -0.15j -0.46k,No Alert,No Alert
2024-05-15T08:41:59.606Z,2.49,2.39i 0.53j -0.46k,No Alert,No Alert
2024-05-15T08:42:00.606Z,2.49,2.10i 1.22j -0.53k,No Alert,No Alert
2024-05-15T08:42:01.605Z,2.12,1.97i 0.46j -0.63k,No Alert,No Alert
2024-05-15T08:42:02.607Z,2.31,2.15i 0.22j -0.80k,No Alert,No Alert
2024-05-15T08:42:03.605Z,2,1.73i 0.55j -0.85k,No Alert,No Alert
2024-05-15T08:42:04.605Z,1.58,1.32i 0.61j -0.63k,No Alert,No Alert
2024-05-15T08:42:05.606Z,0.88,0.73i 0.47j -0.17k,No Alert,No Alert
2024-05-15T08:42:06.606Z,0.62,0.48i 0.27j -0.29k,No Alert,No Alert
2024-05-15T08:42:07.606Z,0.56,0.53i 0.15j -0.12k,No Alert,No Alert
2024-05-15T08:42:08.608Z,0.81,0.79i 0.18j 0.02k,No Alert,No Alert
2024-05-15T08:42:09.606Z,1.29,1.28i -0.12j 0.11k,No Alert,No Alert
2024-05-15T08:42:10.605Z,1.04,0.97i -0.20j 0.31k,No Alert,No Alert
2024-05-15T08:42:11.605Z,0.73,0.60i 0.17j 0.38k,No Alert,No Alert
2024-05-15T08:42:12.605Z,0.76,0.51i 0.48j 0.27k,No Alert,No Alert
2024-05-15T08:42:13.606Z,1.05,1.00i 0.29j 0.14k,No Alert,No Alert
2024-05-15T08:42:14.605Z,0.86,0.84i -0.12j 0.12k,No Alert,No Alert
2024-05-15T08:42:15.606Z,1.07,1.00i -0.36j 0.10k,No Alert,No Alert
2024-05-15T08:42:16.605Z,1.21,1.07i -0.56j 0.12k,No Alert,No Alert
2024-05-15T08:42:17.606Z,1.52,1.45i -0.48j -0.02k,No Alert,No Alert
2024-05-15T08:42:18.606Z,1.25,1.14i -0.40j -0.32k,No Alert,No Alert
2024-05-15T08:42:19.606Z,1.36,1.27i -0.30j 0.40k,No Alert,No Alert
2024-05-15T08:42:20.606Z,1.1,1.06i -0.15j 0.25k,No Alert,No Alert
2024-05-15T08:42:21.606Z,1.67,1.58i -0.45j 0.34k,No Alert,No Alert
2024-05-15T08:42:22.606Z,1.83,1.76i -0.49j 0.07k,No Alert,No Alert
2024-05-15T08:42:23.607Z,1.54,1.45i -0.49j 0.19k,No Alert,No Alert
2024-05-15T08:42:24.606Z,1.12,0.97i -0.40j 0.39k,No Alert,No Alert
2024-05-15T08:42:25.606Z,0.9,0.63i -0.34j 0.54k,No Alert,No Alert
2024-05-15T08:42:26.606Z,0.73,0.29i -0.27j 0.61k,No Alert,No Alert
2024-05-15T08:42:27.606Z,0.74,-0.09i -0.20j 0.71k,No Alert,No Alert
2024-05-15T08:42:28.605Z,0.7,-0.28i -0.22j 0.61k,No Alert,No Alert
2024-05-15T08:42:29.606Z,0.69,-0.42i -0.24j 0.49k,No Alert,No Alert
2024-05-15T08:42:30.606Z,0.72,-0.57i -0.24j 0.37k,No Alert,No Alert
2024-05-15T08:42:31.606Z,0.81,-0.69i -0.26j 0.33k,No Alert,No Alert
2024-05-15T08:42:32.605Z,0.85,-0.75i -0.23j 0.32k,No Alert,No Alert
2024-05-15T08:42:33.606Z,0.88,-0.78i -0.28j 0.31k,No Alert,No Alert
2024-05-15T08:42:34.605Z,0.9,-0.77i -0.34j 0.31k,No Alert,No Alert
2024-05-15T08:42:35.606Z,0.91,-0.75i -0.30j 0.41k,No Alert,No Alert
2024-05-15T08:42:36.605Z,0.88,-0.69i -0.16j 0.53k,No Alert,No Alert
2024-05-15T08:42:37.606Z,0.83,-0.54i 0.03j 0.62k,No Alert,No Alert
2024-05-15T08:42:38.605Z,0.85,-0.46i 0.10j 0.70k,No Alert,No Alert
2024-05-15T08:42:39.606Z,0.92,-0.48i 0.17j 0.77k,No Alert,No Alert
2024-05-15T08:42:40.605Z,0.94,-0.51i 0.24j 0.75k,No Alert,No Alert
2024-05-15T08:42:41.606Z,0.95,-0.55i 0.27j 0.73k,No Alert,No Alert
2024-05-15T08:42:42.606Z,0.95,-0.58i 0.29j 0.70k,No Alert,No Alert
2024-05-15T08:42:43.606Z,0.96,-0.62i 0.28j 0.68k,No Alert,No Alert
2024-05-15T08:42:44.606Z,0.95,-0.65i 0.24j 0.64k,No Alert,No Alert
2024-05-15T08:42:45.606Z,0.96,-0.66i 0.25j 0.65k,No Alert,No Alert
2024-05-15T08:42:46.606Z,0.96,-0.62i 0.27j 0.68k,No Alert,No Alert
2024-05-15T08:42:47.606Z,0.94,-0.58i 0.21j 0.70k,No Alert,No Alert
2024-05-15T08:42:48.606Z,0.88,-0.48i -0.05j 0.74k,No Alert,No Alert
2024-05-15T08:42:49.605Z,0.86,-0.42i -0.21j 0.72k,No Alert,No Alert
2024-05-15T08:42:50.605Z,0.88,-0.39i -0.32j 0.72k,No Alert,No Alert
2024-05-15T08:42:51.606Z,0.94,-0.41i -0.43j 0.72k,No Alert,No Alert
2024-05-15T08:42:52.605Z,0.99,-0.47i -0.53j 0.69k,No Alert,No Alert
2024-05-15T08:42:53.607Z,0.97,-0.35i -0.68j 0.59k,No Alert,No Alert
2024-05-15T08:42:54.606Z,0.41,-0.23i -0.24j 0.24k,No Alert,No Alert
2024-05-15T08:42:55.606Z,0.77,0.44i 0.33j 0.53k,No Alert,No Alert
2024-05-15T08:42:56.606Z,1.59,0.99i 0.54j 1.11k,No Alert,No Alert
2024-05-15T08:42:57.607Z,1.28,0.66i 0.54j 0.96k,No Alert,No Alert
2024-05-15T08:42:58.606Z,1.06,0.80i 0.06j 0.69k,No Alert,No Alert
2024-05-15T08:42:59.606Z,1.3,0.86i -0.05j 0.98k,No Alert,No Alert
2024-05-15T08:43:00.606Z,0.84,0.84i 0.09j 0.05k,No Alert,No Alert
2024-05-15T08:43:01.606Z,0.5,0.47i -0.15j 0.07k,No Alert,No Alert
2024-05-15T08:43:02.606Z,0.3,0.16i -0.25j 0.06k,No Alert,No Alert
2024-05-15T08:43:03.606Z,0.53,0.05i -0.50j -0.17k,No Alert,No Alert
2024-05-15T08:43:04.606Z,0.63,-0.06i -0.54j -0.33k,No Alert,No Alert
2024-05-15T08:43:05.605Z,0.69,-0.13i -0.59j -0.34k,No Alert,No Alert
2024-05-15T08:43:06.606Z,0.77,-0.13i -0.62j -0.44k,No Alert,No Alert
2024-05-15T08:43:07.605Z,0.83,-0.18i -0.62j -0.52k,No Alert,No Alert
2024-05-15T08:43:08.606Z,0.89,-0.11i -0.63j -0.62k,No Alert,No Alert
2024-05-15T08:43:09.606Z,0.91,-0.09i -0.62j -0.66k,No Alert,No Alert
2024-05-15T08:43:10.605Z,0.94,-0.11i -0.62j -0.70k,No Alert,No Alert
2024-05-15T08:43:11.606Z,0.95,-0.15i -0.63j -0.70k,No Alert,No Alert
2024-05-15T08:43:12.607Z,0.97,-0.18i -0.64j -0.70k,No Alert,No Alert
2024-05-15T08:43:13.606Z,0.96,-0.21i -0.64j -0.68k,No Alert,No Alert
2024-05-15T08:43:14.605Z,0.97,-0.27i -0.65j -0.67k,No Alert,No Alert
2024-05-15T08:43:15.606Z,0.9,-0.27i -0.62j -0.60k,No Alert,No Alert
2024-05-15T08:43:16.605Z,0.89,-0.14i -0.60j -0.64k,No Alert,No Alert
2024-05-15T08:43:17.606Z,0.87,-0.06i -0.54j -0.68k,No Alert,No Alert
2024-05-15T08:43:18.606Z,0.88,-0.01i -0.46j -0.75k,No Alert,No Alert
2024-05-15T08:43:19.606Z,0.86,-0.01i -0.40j -0.76k,No Alert,No Alert
2024-05-15T08:43:20.605Z,0.89,0.02i -0.35j -0.82k,No Alert,No Alert
2024-05-15T08:43:21.606Z,0.91,0.04i -0.28j -0.86k,No Alert,No Alert
2024-05-15T08:43:22.605Z,0.93,0.06i -0.25j -0.89k,No Alert,No Alert
2024-05-15T08:43:23.606Z,0.95,0.07i -0.23j -0.92k,No Alert,No Alert
2024-05-15T08:43:24.605Z,0.95,0.07i -0.25j -0.91k,No Alert,No Alert
2024-05-15T08:43:25.605Z,1.01,0.09i -0.24j -0.98k,No Alert,No Alert
2024-05-15T08:43:26.605Z,0.96,0.05i -0.19j -0.94k,No Alert,No Alert
2024-05-15T08:43:27.606Z,0.96,0.13i -0.09j -0.94k,No Alert,No Alert
2024-05-15T08:43:28.606Z,1.02,0.14i -0.10j -1.01k,No Alert,No Alert
2024-05-15T08:43:29.606Z,0.64,-0.05i -0.05j -0.63k,No Alert,No Alert
2024-05-15T08:43:30.606Z,0.44,-0.30i 0.03j -0.32k,No Alert,No Alert
2024-05-15T08:43:31.606Z,0.43,-0.42i 0.07j -0.11k,No Alert,No Alert
2024-05-15T08:43:32.606Z,0.59,-0.54i 0.24j -0.06k,No Alert,No Alert
2024-05-15T08:43:33.606Z,0.69,-0.65i 0.23j -0.02k,No Alert,No Alert
2024-05-15T08:43:34.606Z,0.69,-0.64i 0.25j 0.08k,No Alert,No Alert
2024-05-15T08:43:35.605Z,0.78,-0.73i 0.21j 0.18k,No Alert,No Alert
2024-05-15T08:43:36.606Z,0.79,-0.72i 0.18j 0.27k,No Alert,No Alert
2024-05-15T08:43:37.606Z,0.82,-0.73i 0.14j 0.34k,No Alert,No Alert
2024-05-15T08:43:38.605Z,0.86,-0.75i 0.12j 0.40k,No Alert,No Alert
2024-05-15T08:43:39.606Z,0.85,-0.75i 0.09j 0.39k,No Alert,No Alert
2024-05-15T08:43:40.606Z,0.89,-0.75i 0.05j 0.48k,No Alert,No Alert
2024-05-15T08:43:41.605Z,0.9,-0.73i -0.02j 0.53k,No Alert,No Alert
2024-05-15T08:43:42.606Z,0.92,-0.68i 0.11j 0.62k,No Alert,No Alert
2024-05-15T08:43:43.606Z,1,-0.64i -0.06j 0.76k,No Alert,No Alert
2024-05-15T08:43:44.606Z,0.97,-0.14i -0.10j 0.96k,No Alert,No Alert
2024-05-15T08:43:45.606Z,1.17,0.98i -0.06j 0.64k,No Alert,No Alert
2024-05-15T08:43:46.605Z,1.46,1.35i -0.09j 0.54k,No Alert,No Alert
2024-05-15T08:43:47.605Z,2.12,2.07i -0.27j 0.37k,No Alert,No Alert
2024-05-15T08:43:48.605Z,1.48,1.45i -0.11j 0.28k,No Alert,No Alert
2024-05-15T08:43:49.606Z,2.07,2.03i -0.16j 0.38k,No Alert,No Alert
2024-05-15T08:43:50.605Z,2.25,2.23i -0.26j 0.17k,No Alert,No Alert
2024-05-15T08:43:51.606Z,2.72,2.71i -0.29j 0.02k,No Alert,No Alert
2024-05-15T08:43:52.606Z,2.93,2.93i -0.16j 0.01k,No Alert,No Alert
2024-05-15T08:43:53.606Z,2.62,2.62i -0.01j 0.14k,No Alert,No Alert
2024-05-15T08:43:54.605Z,1.77,1.76i 0.03j 0.13k,No Alert,No Alert
2024-05-15T08:43:55.606Z,1.73,1.73i -0.06j 0.10k,No Alert,No Alert
2024-05-15T08:43:56.606Z,2.36,2.32i -0.25j 0.34k,No Alert,No Alert
2024-05-15T08:43:57.606Z,1.83,1.82i -0.21j 0.11k,No Alert,No Alert
2024-05-15T08:43:58.607Z,2.42,2.41i -0.20j -0.08k,No Alert,No Alert
2024-05-15T08:43:59.606Z,2.37,2.36i -0.16j -0.15k,No Alert,No Alert
2024-05-15T08:44:00.606Z,2.35,2.35i -0.11j -0.09k,No Alert,No Alert
2024-05-15T08:44:01.606Z,2.53,2.53i -0.06j 0.01k,No Alert,No Alert
2024-05-15T08:44:02.605Z,2.14,2.13i -0.15j 0.06k,No Alert,No Alert
2024-05-15T08:44:03.606Z,2.64,2.64i -0.16j 0.13k,No Alert,No Alert
2024-05-15T08:44:04.606Z,1.96,1.94i -0.23j 0.17k,No Alert,No Alert
2024-05-15T08:44:05.605Z,1.55,1.54i -0.14j 0.00k,No Alert,No Alert
2024-05-15T08:44:06.606Z,1.4,1.39i -0.15j -0.01k,No Alert,No Alert
2024-05-15T08:44:07.606Z,1.05,1.03i -0.19j -0.04k,No Alert,No Alert
2024-05-15T08:44:08.606Z,1.86,1.83i -0.32j 0.05k,No Alert,No Alert
2024-05-15T08:44:09.605Z,2.44,2.42i -0.32j 0.08k,No Alert,No Alert
2024-05-15T08:44:10.606Z,2.89,2.84i -0.46j 0.17k,No Alert,No Alert
2024-05-15T08:44:11.606Z,3.2,3.15i -0.47j 0.31k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:44:12.606Z,3.46,3.38i -0.66j 0.29k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:44:13.606Z,3.23,3.19i -0.52j 0.06k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:44:14.606Z,3.33,3.30i -0.39j 0.12k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:44:15.606Z,3.19,3.17i -0.36j -0.01k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:44:16.606Z,2.88,2.87i -0.29j -0.04k,No Alert,No Alert
2024-05-15T08:44:17.607Z,2.69,2.68i -0.24j -0.13k,No Alert,No Alert
2024-05-15T08:44:18.606Z,2.3,2.29i -0.24j -0.10k,No Alert,No Alert
2024-05-15T08:44:19.606Z,2.1,2.08i -0.20j -0.09k,No Alert,No Alert
2024-05-15T08:44:20.606Z,1.88,1.87i -0.18j -0.02k,No Alert,No Alert
2024-05-15T08:44:21.606Z,2.47,2.45i -0.30j 0.13k,No Alert,No Alert
2024-05-15T08:44:22.606Z,2.33,2.30i -0.29j 0.20k,No Alert,No Alert
2024-05-15T08:44:23.607Z,1.92,1.89i -0.26j 0.17k,No Alert,No Alert
2024-05-15T08:44:24.607Z,1.72,1.71i -0.17j 0.10k,No Alert,No Alert
2024-05-15T08:44:25.606Z,1.59,1.58i -0.11j 0.06k,No Alert,No Alert
2024-05-15T08:44:26.606Z,1.5,1.50i -0.10j 0.04k,No Alert,No Alert
2024-05-15T08:44:27.607Z,1.39,1.39i 0.00j 0.02k,No Alert,No Alert
2024-05-15T08:44:28.606Z,1.33,1.33i -0.02j 0.03k,No Alert,No Alert
2024-05-15T08:44:29.606Z,1.24,1.24i -0.02j 0.02k,No Alert,No Alert
2024-05-15T08:44:30.606Z,1.19,1.19i -0.00j -0.00k,No Alert,No Alert
2024-05-15T08:44:31.606Z,1.11,1.11i 0.01j -0.02k,No Alert,No Alert
2024-05-15T08:44:32.606Z,1.08,1.08i 0.03j -0.03k,No Alert,No Alert
2024-05-15T08:44:33.607Z,1.06,1.06i 0.04j -0.03k,No Alert,No Alert
2024-05-15T08:44:34.606Z,1.05,1.05i 0.04j -0.05k,No Alert,No Alert
2024-05-15T08:44:35.604Z,1.02,1.02i 0.04j -0.05k,No Alert,No Alert
2024-05-15T08:44:36.605Z,1.02,1.02i 0.03j -0.05k,No Alert,No Alert
2024-05-15T08:44:37.605Z,1.02,1.02i 0.04j -0.05k,No Alert,No Alert
2024-05-15T08:44:38.605Z,1.02,1.02i 0.04j -0.06k,No Alert,No Alert
2024-05-15T08:44:39.605Z,0.98,0.98i 0.02j 0.03k,No Alert,No Alert
2024-05-15T08:44:40.605Z,0.74,0.72i -0.01j 0.19k,No Alert,No Alert
2024-05-15T08:44:41.605Z,0.9,0.89i -0.00j 0.16k,No Alert,No Alert
2024-05-15T08:44:42.605Z,0.98,0.97i -0.03j 0.16k,No Alert,No Alert
2024-05-15T08:44:43.608Z,1,0.99i -0.02j 0.12k,No Alert,No Alert
2024-05-15T08:44:44.604Z,1,0.99i -0.04j 0.11k,No Alert,No Alert
2024-05-15T08:44:45.605Z,0.99,0.99i -0.05j 0.10k,No Alert,No Alert
2024-05-15T08:44:46.605Z,0.97,0.96i -0.04j 0.09k,No Alert,No Alert
2024-05-15T08:44:47.604Z,0.99,0.98i -0.04j 0.06k,No Alert,No Alert
2024-05-15T08:44:48.604Z,1.01,1.00i -0.05j 0.06k,No Alert,No Alert
2024-05-15T08:44:49.604Z,0.73,0.71i -0.10j 0.16k,No Alert,No Alert
2024-05-15T08:44:50.612Z,0.86,0.83i -0.11j 0.18k,No Alert,No Alert
2024-05-15T08:44:51.605Z,1.7,1.69i -0.13j 0.19k,No Alert,No Alert
2024-05-15T08:44:52.605Z,1.26,1.25i -0.10j 0.10k,No Alert,No Alert
2024-05-15T08:44:53.604Z,1.96,1.95i -0.06j 0.06k,No Alert,No Alert
2024-05-15T08:44:54.604Z,1.72,1.71i -0.04j -0.12k,No Alert,No Alert
2024-05-15T08:44:55.604Z,2.34,2.33i -0.02j -0.17k,No Alert,No Alert
2024-05-15T08:44:56.605Z,2.01,2.00i -0.00j -0.20k,No Alert,No Alert
2024-05-15T08:44:57.605Z,1.9,1.89i -0.04j -0.20k,No Alert,No Alert
2024-05-15T08:44:58.605Z,2.44,2.43i 0.05j -0.25k,No Alert,No Alert
2024-05-15T08:44:59.605Z,2.85,2.85i -0.14j -0.01k,No Alert,No Alert
2024-05-15T08:45:00.605Z,3.16,3.16i -0.18j -0.04k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:45:01.607Z,2.78,2.77i -0.18j 0.02k,No Alert,No Alert
2024-05-15T08:45:02.604Z,2.16,2.15i -0.08j -0.00k,No Alert,No Alert
2024-05-15T08:45:03.605Z,1.9,1.90i -0.05j 0.00k,No Alert,No Alert
2024-05-15T08:45:04.604Z,1.81,1.80i 0.08j -0.11k,No Alert,No Alert
2024-05-15T08:45:05.604Z,1.59,1.59i 0.03j -0.03k,No Alert,No Alert
2024-05-15T08:45:06.604Z,1.58,1.58i 0.04j -0.03k,No Alert,No Alert
2024-05-15T08:45:07.604Z,2.23,2.23i -0.06j -0.00k,No Alert,No Alert
2024-05-15T08:45:08.604Z,2,2.00i -0.14j -0.03k,No Alert,No Alert
2024-05-15T08:45:09.606Z,2.58,2.54i -0.44j 0.14k,No Alert,No Alert
2024-05-15T08:45:10.604Z,1.92,1.83i -0.58j 0.07k,No Alert,No Alert
2024-05-15T08:45:11.605Z,1.64,1.57i -0.41j 0.27k,No Alert,No Alert
2024-05-15T08:45:12.605Z,1.66,1.62i -0.29j 0.18k,No Alert,No Alert
2024-05-15T08:45:13.604Z,1.39,1.37i -0.24j 0.15k,No Alert,No Alert
2024-05-15T08:45:14.604Z,1.57,1.56i -0.18j 0.10k,No Alert,No Alert
2024-05-15T08:45:15.605Z,1.44,1.43i -0.12j 0.13k,No Alert,No Alert
2024-05-15T08:45:16.605Z,1.54,1.54i -0.04j 0.12k,No Alert,No Alert
2024-05-15T08:45:17.604Z,1.8,1.79i -0.06j 0.19k,No Alert,No Alert
2024-05-15T08:45:18.604Z,2.45,2.39i -0.44j -0.31k,No Alert,No Alert
2024-05-15T08:45:19.604Z,1.92,1.87i -0.41j -0.02k,No Alert,No Alert
2024-05-15T08:45:20.604Z,2.03,1.99i -0.40j 0.11k,No Alert,No Alert
2024-05-15T08:45:21.604Z,1.74,1.71i -0.28j 0.07k,No Alert,No Alert
2024-05-15T08:45:22.606Z,2.26,2.25i -0.12j 0.23k,No Alert,No Alert
2024-05-15T08:45:23.605Z,2.77,2.72i -0.15j 0.51k,No Alert,No Alert
2024-05-15T08:45:24.604Z,3.07,3.06i -0.09j -0.11k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:45:25.604Z,2.87,2.87i 0.10j -0.10k,No Alert,No Alert
2024-05-15T08:45:26.604Z,2.39,2.37i 0.16j -0.20k,No Alert,No Alert
